scheme,bits,lam,op,warmup,rep,elapsed_ns,icert_len_bytes
schnorr,2048,128,PKRecon,0,56,5126300,44
schnorr,2048,128,iCertGen,0,57,1258600,44
schnorr,2048,128,SKGen,0,57,56300,44
schnorr,2048,128,PKRecon,0,57,4984700,44
schnorr,2048,128,iCertGen,0,58,1251900,44
schnorr,2048,128,SKGen,0,58,58300,44
schnorr,2048,128,PKRecon,0,58,5271500,44
schnorr,2048,128,iCertGen,0,59,1223100,44
schnorr,2048,128,SKGen,0,59,60900,44
schnorr,2048,128,PKRecon,0,59,5280800,44
schnorr,2048,128,iCertGen,0,60,1222100,44
schnorr,2048,128,SKGen,0,60,56800,44
schnorr,2048,128,PKRecon,0,60,4956100,44
schnorr,2048,128,iCertGen,0,61,1251400,44
schnorr,2048,128,SKGen,0,61,54900,44
schnorr,2048,128,PKRecon,0,61,4963100,44
schnorr,2048,128,iCertGen,0,62,1116100,44
schnorr,2048,128,SKGen,0,62,54900,44
schnorr,2048,128,PKRecon,0,62,4813700,44
schnorr,2048,128,iCertGen,0,63,1134400,44
schnorr,2048,128,SKGen,0,63,58100,44
schnorr,2048,128,PKRecon,0,63,5074100,44
schnorr,2048,128,iCertGen,0,64,1175000,44
schnorr,2048,128,SKGen,0,64,56500,44
schnorr,2048,128,PKRecon,0,64,5013100,44
schnorr,2048,128,iCertGen,0,65,1195000,44
schnorr,2048,128,SKGen,0,65,61700,44
schnorr,2048,128,PKRecon,0,65,5392000,44
schnorr,2048,128,iCertGen,0,66,1207600,44
schnorr,2048,128,SKGen,0,66,58000,44
schnorr,2048,128,PKRecon,0,66,5148900,44
schnorr,2048,128,iCertGen,0,67,1197700,44
schnorr,2048,128,SKGen,0,67,59900,44
schnorr,2048,128,PKRecon,0,67,5282400,44
schnorr,2048,128,iCertGen,0,68,1224500,44
schnorr,2048,128,SKGen,0,68,58100,44
schnorr,2048,128,PKRecon,0,68,5172800,44
schnorr,2048,128,iCertGen,0,69,1224600,44
schnorr,2048,128,SKGen,0,69,57700,44
schnorr,2048,128,PKRecon,0,69,5184700,44
schnorr,2048,128,iCertGen,0,70,1143600,44
schnorr,2048,128,SKGen,0,70,57600,44
schnorr,2048,128,PKRecon,0,70,5030800,44
schnorr,2048,128,iCertGen,0,71,1177300,44
schnorr,2048,128,SKGen,0,71,59100,44
schnorr,2048,128,PKRecon,0,71,5218700,44
schnorr,2048,128,iCertGen,0,72,1189400,44
schnorr,2048,128,SKGen,0,72,57000,44
schnorr,2048,128,PKRecon,0,72,5030700,44
schnorr,2048,128,iCertGen,0,73,1205800,44
schnorr,2048,128,SKGen,0,73,56700,44
schnorr,2048,128,PKRecon,0,73,5050100,44
schnorr,2048,128,iCertGen,0,74,1158700,44
schnorr,2048,128,SKGen,0,74,58700,44
schnorr,2048,128,PKRecon,0,74,5204800,44
schnorr,2048,128,iCertGen,0,75,1236600,44
schnorr,2048,128,SKGen,0,75,57600,44
schnorr,2048,128,PKRecon,0,75,5454100,44
schnorr,2048,128,iCertGen,0,76,1414100,44
schnorr,2048,128,SKGen,0,76,62400,44
schnorr,2048,128,PKRecon,0,76,5520500,44
schnorr,2048,128,iCertGen,0,77,1286100,44
schnorr,2048,128,SKGen,0,77,62200,44
schnorr,2048,128,PKRecon,0,77,5691600,44
schnorr,2048,128,iCertGen,0,78,1311700,44
schnorr,2048,128,SKGen,0,78,56500,44
schnorr,2048,128,PKRecon,0,78,4819400,44
schnorr,2048,128,iCertGen,0,79,1262500,44
schnorr,2048,128,SKGen,0,79,56600,44
schnorr,2048,128,PKRecon,0,79,5107200,44
schnorr,2048,128,iCertGen,0,80,1183200,44
schnorr,2048,128,SKGen,0,80,55300,44
schnorr,2048,128,PKRecon,0,80,4797300,44
schnorr,2048,128,iCertGen,0,81,1196100,44
schnorr,2048,128,SKGen,0,81,53600,44
schnorr,2048,128,PKRecon,0,81,4865500,44
schnorr,2048,128,iCertGen,0,82,1230900,44
schnorr,2048,128,SKGen,0,82,62000,44
schnorr,2048,128,PKRecon,0,82,5486400,44
schnorr,2048,128,iCertGen,0,83,1183000,44
schnorr,2048,128,SKGen,0,83,58600,44
schnorr,2048,128,PKRecon,0,83,5109700,44
schnorr,2048,128,iCertGen,0,84,1225500,44
schnorr,2048,128,SKGen,0,84,63800,44
schnorr,2048,128,PKRecon,0,84,5368700,44
schnorr,2048,128,iCertGen,0,85,1228700,44
schnorr,2048,128,SKGen,0,85,58700,44
schnorr,2048,128,PKRecon,0,85,5306700,44
schnorr,2048,128,iCertGen,0,86,1233600,44
schnorr,2048,128,SKGen,0,86,61600,44
schnorr,2048,128,PKRecon,0,86,5468200,44
schnorr,2048,128,iCertGen,0,87,1239800,44
schnorr,2048,128,SKGen,0,87,55300,44
schnorr,2048,128,PKRecon,0,87,4991500,44
schnorr,2048,128,iCertGen,0,88,1276900,44
schnorr,2048,128,SKGen,0,88,58100,44
schnorr,2048,128,PKRecon,0,88,6980200,44
schnorr,2048,128,iCertGen,0,89,1245900,44
schnorr,2048,128,SKGen,0,89,58500,44
schnorr,2048,128,PKRecon,0,89,5525000,44
schnorr,2048,128,iCertGen,0,90,2235200,44
schnorr,2048,128,SKGen,0,90,74400,44
schnorr,2048,128,PKRecon,0,90,7268200,44
schnorr,2048,128,iCertGen,0,91,1292000,44
schnorr,2048,128,SKGen,0,91,58300,44
schnorr,2048,128,PKRecon,0,91,6675700,44
